Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*
2021S007003;26/04/2021;20:15;CALL. ARROYO DEL OLIVAR / CALL. TENIENTE MUÑOZ DIAZ;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S007057;26/04/2021;19:50;CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007057;26/04/2021;19:50;CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S007057;26/04/2021;19:50;CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S007057;26/04/2021;19:50;CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;
2021S007005;26/04/2021;19:40;AVDA. ARCENTALES / AUTOV. M-40;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S007005;26/04/2021;19:40;AVDA. ARCENTALES / AUTOV. M-40;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;06
2021S007005;26/04/2021;19:40;AVDA. ARCENTALES / AUTOV. M-40;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14
2021S007001;26/04/2021;19:40;PLAZA. COLON / CALL. ARMADA ESPAÑOLA;-;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;03
2021S007001;26/04/2021;19:40;PLAZA. COLON / CALL. ARMADA ESPAÑOLA;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;07
2021S007013;26/04/2021;19:35;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, CABEC. AUTOB;-;CHAMBERÍ;Choque contra obstáculo fijo;Nublado;Autobús;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007014;26/04/2021;19:22;CALL. CONVENIO / AVDA. SAN DIEGO;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S007014;26/04/2021;19:22;CALL. CONVENIO / AVDA. SAN DIEGO;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Mujer;07
2021S007002;26/04/2021;19:10;AVDA. CANILLEJAS A VICALVARO / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Atropello a persona;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S007002;26/04/2021;19:10;AVDA. CANILLEJAS A VICALVARO / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Atropello a persona;Nublado;Turismo;Peatón;DE 55 A 59 AÑOS;Hombre;07
2021S007009;26/04/2021;18:54;AVDA. CANILLEJAS A VICALVARO;63;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S007009;26/04/2021;18:54;AVDA. CANILLEJAS A VICALVARO;63;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2021S006998;26/04/2021;18:45;AVDA. GRAN VIA DE SAN FRANCISCO;8;CENTRO;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S006998;26/04/2021;18:45;AVDA. GRAN VIA DE SAN FRANCISCO;8;CENTRO;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S007017;26/04/2021;18:30;CALL. PLAYA DE LA CALETA / CALL. VALHONDO;-;BARAJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S007017;26/04/2021;18:30;CALL. PLAYA DE LA CALETA / CALL. VALHONDO;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;07
2021S007018;26/04/2021;18:30;AUTOV. M-30, 16XC02;-;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S007018;26/04/2021;18:30;AUTOV. M-30, 16XC02;-;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007018;26/04/2021;18:30;AUTOV. M-30, 16XC02;-;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S007011;26/04/2021;18:01;CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO;-;MORATALAZ;Colisión lateral;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007011;26/04/2021;18:01;CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO;-;MORATALAZ;Colisión lateral;;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S007049;26/04/2021;17:30;CALL. CORDOVIN;13;VICÁLVARO;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;
2021S007049;26/04/2021;17:30;CALL. CORDOVIN;13;VICÁLVARO;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S007016;26/04/2021;16:55;CALL. MELENDEZ VALDES;65;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S007016;26/04/2021;16:55;CALL. MELENDEZ VALDES;65;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;
2021S006992;26/04/2021;16:50;CALL. JORGE JUAN;57;SALAMANCA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S006992;26/04/2021;16:50;CALL. JORGE JUAN;57;SALAMANCA;Choque contra obstáculo fijo;Despejado;Motocicleta > 125cc;Conductor;DESCONOCIDA;;
2021S006987;26/04/2021;16:30;CALL. NARANJO;40;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;
2021S006987;26/04/2021;16:30;CALL. NARANJO;40;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;
2021S006986;26/04/2021;15:00;CALL. RIVAS / AVDA. PARQUE;-;VICÁLVARO;Colisión múltiple;Despejado;Tractocamión;Conductor;DE 40 A 44 AÑOS;Mujer;
2021S006986;26/04/2021;15:00;CALL. RIVAS / AVDA. PARQUE;-;VICÁLVARO;Colisión múltiple;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S006986;26/04/2021;15:00;CALL. RIVAS / AVDA. PARQUE;-;VICÁLVARO;Colisión múltiple;Despejado;Tractocamión;Conductor;DE 40 A 44 AÑOS;Mujer;
2021S006983;26/04/2021;14:50;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;121;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S006983;26/04/2021;14:50;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;121;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;MAYOR DE 74 AÑOS;Mujer;03
2021S007025;26/04/2021;14:13;CALL. VILLAAMIL / tunel Sor Angela de la Cruz;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S007025;26/04/2021;14:13;CALL. VILLAAMIL / tunel Sor Angela de la Cruz;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S006979;26/04/2021;13:45;CALL. LIBREROS;6;CENTRO;Choque contra obstáculo fijo;;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S006979;26/04/2021;13:45;CALL. LIBREROS;6;CENTRO;Choque contra obstáculo fijo;;Furgoneta;Pasajero;DE 25 A 29 AÑOS;Hombre;14
2021S006980;26/04/2021;13:30;PASEO. CASTELLANA;229;TETUÁN;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S006980;26/04/2021;13:30;PASEO. CASTELLANA;229;TETUÁN;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S006977;26/04/2021;13:00;GTA. VALLE DE ORO;13;CARABANCHEL;Atropello a persona;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S006977;26/04/2021;13:00;GTA. VALLE DE ORO;13;CARABANCHEL;Atropello a persona;Despejado;Turismo;Peatón;DE 45 A 49 AÑOS;Mujer;03
2021S007029;26/04/2021;13:00;CALL. MADRE DE DIOS;24;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;14
2021S007029;26/04/2021;13:00;CALL. MADRE DE DIOS;24;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S006978;26/04/2021;12:55;CALL. GENOVA;11;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S006978;26/04/2021;12:55;CALL. GENOVA;11;CHAMBERÍ;Alcance;Despejado;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Hombre;02
2021S007031;26/04/2021;12:50;PASEO. GENERAL MARTINEZ CAMPOS;30;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S007031;26/04/2021;12:50;PASEO. GENERAL MARTINEZ CAMPOS;30;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Pasajero;DE 60 A 64 AÑOS;Hombre;
2021S007031;26/04/2021;12:50;PASEO. GENERAL MARTINEZ CAMPOS;30;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Pasajero;DE 35 A 39 AÑOS;Hombre;
2021S007031;26/04/2021;12:50;PASEO. GENERAL MARTINEZ CAMPOS;30;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S006976;26/04/2021;12:45;PASEO. PRADO;48;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;DE 30 A 34 AÑOS;Hombre;06
2021S006976;26/04/2021;12:45;PASEO. PRADO;48;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S007030;26/04/2021;12:40;GTA. MARIANO SALVADOR MAELLA / CALL. SANTIAGO DE COMPOSTELA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S007030;26/04/2021;12:40;GTA. MARIANO SALVADOR MAELLA / CALL. SANTIAGO DE COMPOSTELA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;07
2021S007028;26/04/2021;12:30;CALL. LUIS CABRERA;90;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S007028;26/04/2021;12:30;CALL. LUIS CABRERA;90;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S007026;26/04/2021;10:48;AVDA. PIO XII / AVDA. BURGOS;-;CHAMARTÍN;Colisión lateral;Nublado;Tractocamión;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S007026;26/04/2021;10:48;AVDA. PIO XII / AVDA. BURGOS;-;CHAMARTÍN;Colisión lateral;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S007026;26/04/2021;10:48;AVDA. PIO XII / AVDA. BURGOS;-;CHAMARTÍN;Colisión lateral;Nublado;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;14
2021S007026;26/04/2021;10:48;AVDA. PIO XII / AVDA. BURGOS;-;CHAMARTÍN;Colisión lateral;Nublado;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;14
2021S006975;26/04/2021;10:35;AVDA. SEPTIMA / AVDA. SEXTA;-;SAN BLAS-CANILLEJAS;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S006968;26/04/2021;10:15;CALL. CAMPO REAL;10;TETUÁN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S006968;26/04/2021;10:15;CALL. CAMPO REAL;10;TETUÁN;Colisión fronto-lateral;Lluvia débil;Furgoneta;Conductor;DE 35 A 39 AÑOS;Mujer;
2021S006969;26/04/2021;10:11;CALL. SALITRE;54;CENTRO;Colisión múltiple;Despejado;Camión rígido;Conductor;DESCONOCIDA;;
2021S006969;26/04/2021;10:11;CALL. SALITRE;54;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S006969;26/04/2021;10:11;CALL. SALITRE;54;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S007175;26/04/2021;10:10;AUTOV. A-6, +00600E;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S007024;26/04/2021;9:41;CTRA. CASTILLA, +00100S;-;MONCLOA-ARAVACA;Otro;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14
2021S007023;26/04/2021;9:40;CTRA. CASTILLA, +00100S;-;MONCLOA-ARAVACA;Otro;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S006964;26/04/2021;9:15;CALL. PILARICA / CALL. ANTONIO SALVADOR;-;USERA;Atropello a persona;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S006964;26/04/2021;9:15;CALL. PILARICA / CALL. ANTONIO SALVADOR;-;USERA;Atropello a persona;Nublado;Turismo;Peatón;DE 30 A 34 AÑOS;Mujer;07
2021S006964;26/04/2021;9:15;CALL. PILARICA / CALL. ANTONIO SALVADOR;-;USERA;Atropello a persona;Nublado;Turismo;Peatón;DE 6 A 9 AÑOS;Mujer;02
2021S006970;26/04/2021;8:01;CALL. CARDENAL BELLUGA / CALL. ALCALA;-;SALAMANCA;Colisión lateral;Nublado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S006970;26/04/2021;8:01;CALL. CARDENAL BELLUGA / CALL. ALCALA;-;SALAMANCA;Colisión lateral;Nublado;Camión rígido;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S006974;26/04/2021;7:45;CALL. GRAN VIA / CALL. VALVERDE;-;CENTRO;Choque contra obstáculo fijo;Lluvia débil;Camión rígido;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S007088;27/04/2021;23:50;CALL. MAGNOLIAS;120;TETUÁN;Otro;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S007122;27/04/2021;23:20;AUTOV. A-6, +01400S;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S007119;27/04/2021;23:00;CALL. BRAVO MURILLO;137;TETUÁN;Alcance;LLuvia intensa;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S007119;27/04/2021;23:00;CALL. BRAVO MURILLO;137;TETUÁN;Alcance;LLuvia intensa;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07
2021S007090;27/04/2021;23:00;CALL. SERRANO;22;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Hombre;01
2021S007090;27/04/2021;23:00;CALL. SERRANO;22;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S007086;27/04/2021;23:00;CALL. SILVANO / AUTOV. M-40;-;HORTALEZA;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S007086;27/04/2021;23:00;CALL. SILVANO / AUTOV. M-40;-;HORTALEZA;Colisión fronto-lateral;LLuvia intensa;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;06
2021S007095;27/04/2021;22:45;AUTOV. M-30, PK 10,500 CALZADA 2;-;PUENTE DE VALLECAS;Colisión lateral;LLuvia intensa;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S007095;27/04/2021;22:45;AUTOV. M-30, PK 10,500 CALZADA 2;-;PUENTE DE VALLECAS;Colisión lateral;LLuvia intensa;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;01
2021S007087;27/04/2021;22:40;GTA. REALES ACADEMIAS / CALL. GINZO DE LIMIA;-;FUENCARRAL-EL PARDO;Caída;LLuvia intensa;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S007235;27/04/2021;22:40;AUTOV. M-30, +03000E;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007235;27/04/2021;22:40;AUTOV. M-30, +03000E;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S007085;27/04/2021;21:50;CALL. VIRGEN DE LA ALEGRIA / CALL. VIRGEN DEL CORO;-;CIUDAD LINEAL;Colisión fronto-lateral;LLuvia intensa;Motocicleta hasta 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;01
2021S007085;27/04/2021;21:50;CALL. VIRGEN DE LA ALEGRIA / CALL. VIRGEN DEL CORO;-;CIUDAD LINEAL;Colisión fronto-lateral;LLuvia intensa;Camión rígido;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S007081;27/04/2021;21:15;CALL. TORRELAGUNA / CALL. CONDESA DE VENADITO;-;CIUDAD LINEAL;Caída;Lluvia débil;Ciclomotor;Conductor;DE 25 A 29 AÑOS;Mujer;07
2021S007080;27/04/2021;20:48;CALL. CASTELLO;107;SALAMANCA;Choque contra obstáculo fijo;Lluvia débil;Todo terreno;Conductor;DE 40 A 44 AÑOS;Mujer;
2021S007080;27/04/2021;20:48;CALL. CASTELLO;107;SALAMANCA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007079;27/04/2021;20:45;CALL. PRIMULA;4;CARABANCHEL;Colisión lateral;Nublado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007079;27/04/2021;20:45;CALL. PRIMULA;4;CARABANCHEL;Colisión lateral;Nublado;Turismo;Conductor;DESCONOCIDA;;
2021S007078;27/04/2021;20:00;CALL. NUÑOMORAL;8;LATINA;Atropello a persona;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S007078;27/04/2021;20:00;CALL. NUÑOMORAL;8;LATINA;Atropello a persona;Despejado;Turismo;Peatón;MAYOR DE 74 AÑOS;Mujer;07
2021S007076;27/04/2021;19:55;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. ACENTEJO;-;CIUDAD LINEAL;Colisión fronto-lateral;;Turismo;Conductor;DE 70 A 74 AÑOS;Mujer;
2021S007076;27/04/2021;19:55;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. ACENTEJO;-;CIUDAD LINEAL;Colisión fronto-lateral;;Autobús;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S007118;27/04/2021;19:45;CALL. HERNANDEZ DE TEJADA;3;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Mujer;02
2021S007118;27/04/2021;19:45;CALL. HERNANDEZ DE TEJADA;3;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;DE 70 A 74 AÑOS;Mujer;02
2021S007118;27/04/2021;19:45;CALL. HERNANDEZ DE TEJADA;3;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S007112;27/04/2021;19:15;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;-;CHAMBERÍ;Alcance;;Bicicleta EPAC (pedaleo asistido);Conductor;DE 45 A 49 AÑOS;Mujer;14
2021S007112;27/04/2021;19:15;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;-;CHAMBERÍ;Alcance;;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;14
2021S007077;27/04/2021;19:10;CALL. AUGUSTO FIGUEROA;43;CENTRO;Choque contra obstáculo fijo;Nublado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S007077;27/04/2021;19:10;CALL. AUGUSTO FIGUEROA;43;CENTRO;Choque contra obstáculo fijo;Nublado;Camión rígido;Conductor;DESCONOCIDA;;
2021S007132;27/04/2021;19:05;PLAZA. ELIPTICA;1;USERA;Colisión fronto-lateral;;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S007132;27/04/2021;19:05;PLAZA. ELIPTICA;1;USERA;Colisión fronto-lateral;;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;
2021S007132;27/04/2021;19:05;PLAZA. ELIPTICA;1;USERA;Colisión fronto-lateral;;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;
2021S007132;27/04/2021;19:05;PLAZA. ELIPTICA;1;USERA;Colisión fronto-lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S007075;27/04/2021;18:45;AVDA. GENERAL PERON / CALL. EDGAR NEVILLE;-;TETUÁN;Caída;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S007071;27/04/2021;18:20;PLAZA. INDEPENDENCIA;10;RETIRO;Colisión lateral;Nublado;Ciclomotor;Conductor;DE 18 A 20 AÑOS;Hombre;01
2021S007071;27/04/2021;18:20;PLAZA. INDEPENDENCIA;10;RETIRO;Colisión lateral;Nublado;;Conductor;DESCONOCIDA;;
2021S007072;27/04/2021;18:20;AUTOV. M-30, +00900I LATERAL;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S007072;27/04/2021;18:20;AUTOV. M-30, +00900I LATERAL;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S007186;27/04/2021;18:20;PASEO. EXTREMADURA;334;LATINA;Alcance;LLuvia intensa;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S007186;27/04/2021;18:20;PASEO. EXTREMADURA;334;LATINA;Alcance;LLuvia intensa;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S007186;27/04/2021;18:20;PASEO. EXTREMADURA;334;LATINA;Alcance;LLuvia intensa;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S007067;27/04/2021;18:10;CALL. ESTOCOLMO / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S007067;27/04/2021;18:10;CALL. ESTOCOLMO / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2021S007067;27/04/2021;18:10;CALL. ESTOCOLMO / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;
2021S007067;27/04/2021;18:10;CALL. ESTOCOLMO / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;
2021S007065;27/04/2021;17:25;CALL. ALCALA;45;CENTRO;Caída;Lluvia débil;Camión rígido;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S007065;27/04/2021;17:25;CALL. ALCALA;45;CENTRO;Caída;Lluvia débil;Motocicleta > 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;07
2021S007121;27/04/2021;17:17;PASEO. DELICIAS / CALL. GENERAL PALANCA;-;ARGANZUELA;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Mujer;07
2021S007121;27/04/2021;17:17;PASEO. DELICIAS / CALL. GENERAL PALANCA;-;ARGANZUELA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S007073;27/04/2021;17:10;CALL. EDUARDO BARREIROS / CALL. LA CORTE DE FARAON;-;VILLAVERDE;Colisión múltiple;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S007073;27/04/2021;17:10;CALL. EDUARDO BARREIROS / CALL. LA CORTE DE FARAON;-;VILLAVERDE;Colisión múltiple;Nublado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;05
2021S007073;27/04/2021;17:10;CALL. EDUARDO BARREIROS / CALL. LA CORTE DE FARAON;-;VILLAVERDE;Colisión múltiple;Nublado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S007060;27/04/2021;17:00;CALL. GUTIERRE DE CETINA;72;CIUDAD LINEAL;Colisión frontal;Nublado;Turismo;Conductor;DE 60 A 64 AÑOS;Mujer;
2021S007060;27/04/2021;17:00;CALL. GUTIERRE DE CETINA;72;CIUDAD LINEAL;Colisión frontal;Nublado;VMU eléctrico;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S007053;27/04/2021;15:55;CALL. REAL DE ARGANDA / AVDA. LA GAVIA;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S007053;27/04/2021;15:55;CALL. REAL DE ARGANDA / AVDA. LA GAVIA;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;07
2021S007053;27/04/2021;15:55;CALL. REAL DE ARGANDA / AVDA. LA GAVIA;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14
2021S007055;27/04/2021;15:45;CALL. GOYA / CALL. FERNAN GONZALEZ;-;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S007055;27/04/2021;15:45;CALL. GOYA / CALL. FERNAN GONZALEZ;-;SALAMANCA;Colisión fronto-lateral;;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;
